Address ,List_Price ,latitude,longitude
"9340 S 84th Ave Hickory Hills, IL 60457","$280,000 ",41.720849,-87.828075
"5217 W Roscoe St Chicago, IL 60641","$325,000 ",41.942078,-87.757531
"3454 N Damen Ave Chicago, IL 60618","$313,000 ",41.944844,-87.67885
"454 S Banbury Rd Arlington Heights, IL 60005","$525,500 ",42.076458,-87.976064
"300 S Roselle Rd Apt 217 Schaumburg, IL 60193","$238,500 ",42.022205,-88.080854
"260 E Chestnut St Apt 614 Chicago, IL 60611","$367,000 ",41.898805,-87.61955
"120 Pleasant St Hoffman Estates, IL 60169","$242,000 ",42.028987,-88.095571
"7917 S Ada St Chicago, IL 60620","$420,000 ",41.749908,-87.657015
"1722 Elm Ave Northbrook, IL 60062","$420,000 ",42.126697,-87.823016
"8005 Major Ave Burbank, IL 60459","$220,000 ",41.746636,-87.762788
"617 N Christiana Ave Chicago, IL 60624","$290,000 ",41.892466,-87.709774
"9516 Forest Pl Des Plaines, IL 60016","$129,000 ",42.063463,-87.863148
"5338 N Natchez Ave Chicago, IL 60656","$60,000 ",41.978651,-87.789372
"1045 W Monroe St Unit 1 Chicago, IL 60607","$367,000 ",41.880099,-87.65371
"715 E Hintz Rd Arlington Heights, IL 60004","$955,000 ",42.124212,-87.973426
"16721 Trail View Ct Tinley Park, IL 60477","$955,000 ",41.587498,-87.759761
"61 W 15th St Apt 807 Chicago, IL 60605","$245,000 ",41.861777,-87.629791
"1015 N Sycamore Ln Mount Prospect, IL 60056","$380,000 ",42.084243,-87.912334
"14906 Poplar Rd Orland Park, IL 60462","$165,000 ",41.61962,-87.836482
"1329 W Kenilworth Ave Palatine, IL 60067","$477,500 ",42.106021,-88.076159
"1134 S Euclid Ave Oak Park, IL 60304","$57,050 ",41.867557,-87.792267
"2333 East Ave Berwyn, IL 60402","$235,000 ",41.847621,-87.788001
"3515 W School St Chicago, IL 60618","$269,000 ",41.940804,-87.7152
"6033 N Sheridan Rd Apt 15D Chicago, IL 60660","$159,000 ",41.991933,-87.654687
"3756 W Leland Ave Apt 1N Chicago, IL 60625","$149,500 ",41.966737,-87.722906
"621 9th Ave La Grange, IL 60525","$3,570,000 ",41.802514,-87.863896
"8909 McVicker Ave Morton Grove, IL 60053","$314,500 ",42.043139,-87.777151
"528 Coolidge St S Chicago Heights, IL 60411","$56,000 ",41.521386,-87.640793
"7415 161st St Tinley Park, IL 60477","$500,000 ",41.598103,-87.800168
"16257 Hummingbird Hill Dr Orland Park, IL 60467","$173,000 ",41.593798,-87.856494
"3451 190th Pl Lansing, IL 60438","$490,000 ",41.549188,-87.532451
"5902 Prairie Ln Palatine, IL 60067","$1,030,000 ",42.084734,-88.064623
"2630 E Bel Aire Dr Apt 303 Arlington Heights, IL 60004","$297,000 ",42.081892,-87.949786
"5400 Carriageway Dr Apt 104 Rolling Meadows, IL 60008","$3,800,000 ",42.05708,-88.01332
"4642 N Albany Ave Apt 1W Chicago, IL 60625","$400,000 ",41.965877,-87.70625
"215 Neva Ave Glenview, IL 60025","$241,000 ",42.059582,-87.803067
"1065 W Chestnut St Chicago, IL 60642","$150,000 ",41.898151,-87.654667
"3444 N Ashland Ave Apt 4N Chicago, IL 60657","$600,000 ",41.944643,-87.669163
"9424 Washington Ave Brookfield, IL 60513","$750,000 ",41.827665,-87.857714
"20078 Lakewood Ave Lynwood, IL 60411","$750,000 ",41.530862,-87.552637
"5350 N Damen Ave Unit B Chicago, IL 60625","$150,000 ",41.979503,-87.679778
"9041 S Paulina St Chicago, IL 60620","$249,000 ",41.729,-87.664947
"421 S Kenilworth Ave Apt 1N Oak Park, IL 60302","$153,000 ",41.880688,-87.797361
"16 Cour Deauville Palos Hills, IL 60465","$1,195,000 ",41.687791,-87.829967
"10210 Washington Ave Apt 311 Oak Lawn, IL 60453","$142,000 ",41.706553,-87.758961
"853 W Lakeside Pl Apt 3E Chicago, IL 60640","$270,000 ",41.96796,-87.652223
"1661 W Pratt Blvd Apt 1B Chicago, IL 60626","$243,000 ",42.005072,-87.672011
"2452 N Avers Ave Chicago, IL 60647","$150,000 ",41.926114,-87.723499
"715 S Greenwood Ave Park Ridge, IL 60068","$124,500 ",42.002207,-87.840335
"1001 W 15th St Unit 123 Chicago, IL 60608","$175,000 ",41.861463,-87.656689
"4656 N Winchester Ave Apt 1 Chicago, IL 60640","$270,000 ",41.966635,-87.677882
"95 Ruffled Feathers Dr Lemont, IL 60439","$17,135,000 ",41.65621,-87.951872
"6723 W 91st St Oak Lawn, IL 60453","$315,000 ",41.72633,-87.789121
"6721 W 91st Pl Oak Lawn, IL 60453","$330,000 ",41.725135,-87.788833
"7768 Lavergne Ave Burbank, IL 60459","$468,000 ",41.75119,-87.746627
"1151 W 15th St Unit 306 Chicago, IL 60608","$134,500 ",41.861317,-87.655315
"1378 Perry St Apt 509 Des Plaines, IL 60016","$240,000 ",42.044408,-87.889975
"6641 N Whipple St Chicago, IL 60645","$342,500 ",42.002316,-87.705467
"6822 N Olcott Ave Chicago, IL 60631","$345,000 ",42.004887,-87.814095
"185 Grove Ct Lemont, IL 60439","$85,000 ",41.65173,-88.000539
"1042 Savoy Ct # 16-2 Elk Grove Village, IL 60007","$750,000 ",,
"619 N Pine St Mount Prospect, IL 60056","$750,000 ",42.078668,-87.938891
"821 E Streamwood Blvd Streamwood, IL 60107","$750,000 ",42.022378,-88.161489
"14713 Crystal Tree Dr Orland Park, IL 60462","$750,000 ",41.622293,-87.876452
"9741 W 154th St Orland Park, IL 60462","$750,000 ",41.609765,-87.857287
"5475 Adeline Pl Oak Forest, IL 60452","$223,000 ",41.60929,-87.753433
"3842 Castle Connor Dr Richton Park, IL 60471","$490,000 ",41.474144,-87.711707
"3837 Patricia Ln Richton Park, IL 60471","$74,000 ",41.474508,-87.711339
"22801 Farm Trace Dr Richton Park, IL 60471","$445,000 ",41.474544,-87.711942
"3843 Patricia Ln Richton Park, IL 60471","$550,000 ",41.474547,-87.711643
"3849 Castle Connor Dr Richton Park, IL 60471","$144,000 ",41.473568,-87.712015
"3845 192nd St Homewood, IL 60430","$230,000 ",41.539414,-87.710417
"2631 N Springfield Ave Chicago, IL 60647","$231,000 ",41.929168,-87.724197
"9232 S Baltimore Ave Chicago, IL 60617","$340,000 ",41.727294,-87.548713
"9801 Gross Point Rd Apt 314 Skokie, IL 60076","$134,000 ",42.059526,-87.733494
"1930 N Harlem Ave Apt 706 Elmwood Park, IL 60707","$425,000 ",41.915477,-87.806349
"3570 W Dickens Ave Chicago, IL 60647","$220,000 ",41.919385,-87.716304
"818 N Dearborn St Apt 1F Chicago, IL 60610","$50,000 ",41.897267,-87.630218
"9 E Briarwood Dr Streamwood, IL 60107","$360,000 ",42.015973,-88.181931
"1618 W Wallen Ave Apt 2N Chicago, IL 60626","$285,000 ",42.002894,-87.67144
"1211 S Prairie Ave Apt 3201 Chicago, IL 60605","$435,000 ",41.866858,-87.621398
"451 N Winston Dr Palatine, IL 60074","$20,500 ",42.118788,-88.010606
"1118 Wenonah Ave Oak Park, IL 60304","$340,000 ",41.867933,-87.800082
"10332 S Wallace St Chicago, IL 60628","$420,000 ",41.705955,-87.6383
"8834 S Exchange Ave Chicago, IL 60617","$345,000 ",41.734474,-87.553134
"10511 S Perry Ave Chicago, IL 60628","$254,000 ",41.703089,-87.625428
"3950 N Lake Shore Dr Apt 1215 Chicago, IL 60613","$325,000 ",41.954132,-87.645972
"225 Huntingwood Rd Matteson, IL 60443","$477,500 ",41.521809,-87.758138
"1676 Hickory Dr Hoffman Estates, IL 60192","$117,000 ",42.056684,-88.231939
"3258 N Natoma Ave Chicago, IL 60634","$166,000 ",41.939893,-87.792452
"1943 Kenilworth Cir Hoffman Estates, IL 60169","$280,000 ",42.061581,-88.120705
"18550 Dearborn Ct Tinley Park, IL 60477","$163,000 ",41.553853,-87.780655
"1433 W Fletcher St # 1 Chicago, IL 60657","$421,500 ",,
"2400 Archbury Ln Apt 2A Park Ridge, IL 60068","$255,000 ",42.005809,-87.857727
"7733 W Belmont Ave Apt 506 Elmwood Park, IL 60707","$95,000 ",41.937588,-87.820464
"720 9th Ave La Grange, IL 60525","$175,000 ",41.800675,-87.864556
"1455 W Thomas St Apt 1E Chicago, IL 60642","$270,000 ",41.901309,-87.664713
"4890 N Ashland Ave Apt 1N Chicago, IL 60640","$1,440,000 ",41.971473,-87.669982
"400 N La Salle Dr Apt 2301 Chicago, IL 60654","$418,000 ",41.889593,-87.632997
"2532 W Bloomingdale Ave Chicago, IL 60647","$552,000 ",41.914068,-87.691092
"8300 Concord Dr Unit 203 Morton Grove, IL 60053","$632,500 ",42.032846,-87.782471
"320 E 21st St Chicago, IL 60616","$270,000 ",41.854642,-87.619538
"2657 W Carmen Ave # 7 Chicago, IL 60625","$104,000 ",,
"1612 W Canterbury Ct Arlington Heights, IL 60004","$745,000 ",42.123966,-88.002713
"1155 W Armitage Ave Apt 309 Chicago, IL 60614","$287,000 ",41.917816,-87.657748
"655 W Irving Park Rd Apt 4116 Chicago, IL 60613","$200,000 ",41.954293,-87.647166
"7320 S Clyde Ave Chicago, IL 60649","$123,000 ",41.761896,-87.574073
"242 Gillick St Park Ridge, IL 60068","$118,000 ",42.002446,-87.825839
"638 Pine St Wilmette, IL 60091","$455,000 ",42.075379,-87.749028
"10143 S Fairfield Ave Chicago, IL 60655","$245,000 ",41.70865,-87.689976
"2912 W Addison St Chicago, IL 60618","$171,000 ",41.946936,-87.701066
"3200 N Lake Shore Dr Apt 2202 Chicago, IL 60657","$277,000 ",41.940654,-87.639884
"5839 W Iowa St Chicago, IL 60651","$152,000 ",41.896302,-87.771862
"5129 S Oak Park Ave Chicago, IL 60638","$235,000 ",41.798621,-87.791405
"1 Harrogate on Oxford Rolling Meadows, IL 60008","$1,834,000 ",42.086762,-88.041838
"1224 W Van Buren St Chicago, IL 60607","$1,834,000 ",41.876839,-87.658296
"3600 S 58th Ave Cicero, IL 60804","$1,834,000 ",41.827173,-87.768504
"2301 W 50th St Chicago, IL 60609","$140,000 ",41.802717,-87.682007
"4106 W 63rd St Chicago, IL 60629","$2,590,000 ",41.778896,-87.7256
"11822 Cannon Rd Orland Park, IL 60467","$318,000 ",41.590322,-87.906327
"2113 N Charter Point Dr Arlington Heights, IL 60004","$215,000 ",42.113273,-87.948338
"1371 Anthony Rd Wheeling, IL 60090","$315,500 ",42.133565,-87.94843
"2622 Central Dr Apt 1S Flossmoor, IL 60422","$587,000 ",41.543295,-87.680848
"734 Illinois Rd Wilmette, IL 60091","$587,000 ",42.078583,-87.73553
"7427 W Fullerton Ave Elmwood Park, IL 60707","$632,500 ",41.923136,-87.812523
"147 Laurel Ave Wilmette, IL 60091","$205,000 ",42.072109,-87.685057
"202 Elm St Prospect Heights, IL 60070","$208,100 ",42.099476,-87.942065
"Country Club Hills, IL 60478","$255,000 ",,
"2501 N Sheffield Ave Apt 3S Chicago, IL 60614","$427,500 ",41.927457,-87.653462
"3809 N Milwaukee Ave Unit B Chicago, IL 60641","$290,000 ",41.950635,-87.741549
"444 W Grant Pl Chicago, IL 60614","$190,000 ",41.923112,-87.640727
"1435 S Prairie Ave Unit L Chicago, IL 60605","$35,000 ",41.863291,-87.620634
"482 Charles Dr Elk Grove Village, IL 60007","$1,080,000 ",42.013508,-88.008
"6845 Forestview Dr Apt 3B Oak Forest, IL 60452","$74,000 ",41.613536,-87.787971
"5806 Arlingdale Dr Palatine, IL 60067","$150,000 ",42.08246,-88.063592
"1224 N Ashland Ave Palatine, IL 60074","$211,500 ",42.132605,-88.031724
"13024 S Burley Ave Chicago, IL 60633","$80,000 ",41.658356,-87.545055
"1111 W 15th St Unit 314 Chicago, IL 60608","$448,000 ",41.86132,-87.655323
"407 Oglesby Ave Calumet City, IL 60409","$249,000 ",41.625051,-87.564826
"1800 N 22nd Ave Melrose Park, IL 60160","$35,000 ",41.906185,-87.8611
"3114 Adams St Bellwood, IL 60104","$468,000 ",41.875152,-87.87149
"7917 S Green St Chicago, IL 60620","$182,000 ",41.750047,-87.644882
"3220 Elm Ave Brookfield, IL 60513","$255,000 ",41.83227,-87.85083
"9442 S Hamilton Ave Chicago, IL 60643","$446,000 ",41.721618,-87.676378
"15308 Pine Dr Oak Forest, IL 60452","$315,000 ",41.6127,-87.781687
"3416 W 85th Pl Chicago, IL 60652","$119,500 ",41.73805,-87.707598
"1408 N Kildare Ave Chicago, IL 60651","$118,000 ",41.906509,-87.734143
"16312 Prairie Ave South Holland, IL 60473","$125,000 ",41.598638,-87.61614
"1550 S Blue Island Ave Unit 725 Chicago, IL 60608","$29,000 ",41.860554,-87.659702
"4537 Central Ave Western Springs, IL 60558","$331,000 ",41.807138,-87.903999
"14723 Pulaski Rd Midlothian, IL 60445","$705,000 ",41.624877,-87.717246
"9471 Schiller Blvd Franklin Park, IL 60131","$283,000 ",41.932907,-87.862757
"1859 Westleigh Dr Glenview, IL 60025","$85,000 ",42.099434,-87.803818
"2042 Dewey Ave Evanston, IL 60201","$459,000 ",42.055451,-87.696178
"2957 W Lunt Ave Chicago, IL 60645","$459,000 ",42.008103,-87.704354
"8944 Central Park Ave Evanston, IL 60203","$230,000 ",42.043916,-87.717568
"3851 Mission Hills Rd Apt 207 Northbrook, IL 60062","$314,500 ",42.122639,-87.873836
"620 N Irving Ave Hillside, IL 60162","$144,000 ",41.881455,-87.909826
"8615 W 121st St Palos Park, IL 60464","$192,000 ",41.670454,-87.832107
"134 Linden Ave Streamwood, IL 60107","$1,200,000 ",42.000153,-88.165283
"402 Holly Dr Streamwood, IL 60107","$1,200,000 ",42.024372,-88.16845
"43 165th St Calumet City, IL 60409","$1,200,000 ",41.589908,-87.527114
"1301 N Dearborn St Apt 505 Chicago, IL 60610","$1,200,000 ",41.906164,-87.629627
"15424 Sheffield Ln Orland Park, IL 60462","$73,000 ",41.61005,-87.840618
"2427 N Clybourn Ave Apt A Chicago, IL 60614","$67,500 ",41.925891,-87.670115
"3737 N Normandy Ave Chicago, IL 60634","$287,000 ",41.948616,-87.794557
"2714 Ewing Ave Evanston, IL 60201","$280,000 ",42.067455,-87.713102
"4134 Fishermans Ter Lyons, IL 60534","$400,000 ",41.8159,-87.81249
"11030 S Roberts Rd Unit 4 Palos Hills, IL 60465","$820,000 ",41.690408,-87.817928
"7348 S Talman Ave Chicago, IL 60629","$560,000 ",41.759478,-87.689572
"22820 Farm Trace Dr Richton Park, IL 60471","$407,500 ",41.473883,-87.712584
"22826 Farm Trace Dr Richton Park, IL 60471","$134,000 ",41.473653,-87.712583
"22832 Farm Trace Dr Richton Park, IL 60471","$139,000 ",41.47343,-87.712579
"22802 Farm Trace Dr Richton Park, IL 60471","$10,000 ",41.474579,-87.712539
"22808 Farm Trace Dr Richton Park, IL 60471","$197,500 ",41.474346,-87.712547
"9937 S Cicero Ave Apt 202 Oak Lawn, IL 60453","$698,000 ",41.711804,-87.740081
"152 W Huron St Unit 200 Chicago, IL 60654","$595,000 ",41.895052,-87.633352
"450 E Waterside Dr Unit 309 Chicago, IL 60601","$515,000 ",41.887085,-87.615372
"514 N Ashland Ave Park Ridge, IL 60068","$300,000 ",42.017795,-87.828411
"1640 Markey Ln Flossmoor, IL 60422","$238,000 ",41.532882,-87.656995
"2051 W Huron St Chicago, IL 60612","$155,000 ",41.89378,-87.678931
"12413 S Orchard St Alsip, IL 60803","$255,000 ",41.666803,-87.731799
"8705 Powers Ct Orland Park, IL 60462","$1,200,000 ",41.599108,-87.831105
"4318 S Forrestville Ave Apt 1 Chicago, IL 60653","$143,000 ",41.81596,-87.613179
"50 E 26th St Apt 403 Chicago, IL 60616","$510,000 ",41.845867,-87.624848
"6041 S Keating Ave Chicago, IL 60629","$219,000 ",41.78272,-87.740848
"9006 Parkside Ave Oak Lawn, IL 60453","$230,000 ",41.728403,-87.762168
"7234 W North Ave Apt 1601 Elmwood Park, IL 60707","$71,000 ",41.909169,-87.807801
"13136 S Avenue N Chicago, IL 60633","$173,000 ",41.656622,-87.538861
"6166 N Sheridan Rd Apt 14H Chicago, IL 60660","$660,000 ",41.992588,-87.655876
"25 E Superior St Apt 4902 Chicago, IL 60611","$229,000 ",41.895347,-87.627215
"320 E 21st St Chicago, IL 60616","$18,500 ",41.854642,-87.619538
"1831 W Crescent Ave Park Ridge, IL 60068","$136,000 ",42.006693,-87.851481
"6229 W 90th Pl Oak Lawn, IL 60453","$105,000 ",41.72749,-87.777089
"15308 Oak Rd Oak Forest, IL 60452","$305,000 ",41.613267,-87.782766
"8630 W 168th St Orland Park, IL 60462","$379,500 ",41.584862,-87.829022
"1334 Harvey Ave Berwyn, IL 60402","$290,000 ",41.862299,-87.780534
"7830 Latrobe Ave Burbank, IL 60459","$223,000 ",41.749731,-87.752678
"1522 S Harding Ave Chicago, IL 60623","$285,000 ",41.860011,-87.724024
"407 W Braeside Dr Arlington Heights, IL 60004","$386,000 ",42.125704,-87.988035
"9016 Windsor Ln Bridgeview, IL 60455","$425,000 ",41.727997,-87.792003
"6833 N Kedzie Ave Apt 1502 Chicago, IL 60645","$675,000 ",42.005673,-87.708023
"20425 Ithaca Rd Olympia Fields, IL 60461","$289,000 ",41.517781,-87.704254
"211 W Pickwick Rd Arlington Heights, IL 60005","$133,000 ",42.055903,-87.985517
"1041 Susan Collins Ln Apt 105 Oak Park, IL 60302","$215,500 ",41.879874,-87.801845
"741 S Spring Ave La Grange, IL 60525","$225,000 ",41.799776,-87.87485
"505 S Ashland Ave La Grange, IL 60525","$229,000 ",41.804732,-87.871568
"401 E Ontario St Apt 4203 Chicago, IL 60611","$435,000 ",41.893201,-87.616814
"4740 W Fulton St Chicago, IL 60644","$280,000 ",41.885673,-87.744645
"6400 N Ridge Blvd Chicago, IL 60626","$102,500 ",41.998193,-87.677537
"419 W 38th St Apt 2 Chicago, IL 60609","$234,000 ",41.825136,-87.637162
"1580 S Kembley Ave Palatine, IL 60067","$405,000 ",42.081873,-88.082614
"3125 S Union Ave Chicago, IL 60616","$300,000 ",41.837294,-87.64347
"2107 N Pulaski Rd Apt 2N Chicago, IL 60639","$520,000 ",41.919261,-87.726408
"2211 N Lorel Ave Chicago, IL 60639","$174,000 ",41.920808,-87.759382
"7605 Roosevelt Rd Forest Park, IL 60130","$185,000 ",41.865035,-87.814284
"271 S Clyde Ave Palatine, IL 60067","$365,000 ",42.10549,-88.069811
"3909 Eagle Ln Rolling Meadows, IL 60008","$715,000 ",42.068739,-88.01324
"3745 N Keeler Ave Chicago, IL 60641","$495,000 ",41.949403,-87.731864
"2201 W Estes Ave Chicago, IL 60645","$345,000 ",42.010775,-87.686245
"108 S Merrill St Park Ridge, IL 60068","$400,000 ",42.009908,-87.821623
"14601 S Palmer Ave Posen, IL 60469","$450,000 ",41.62801,-87.683474
"731 Belleforte Ave Oak Park, IL 60302","$65,000 ",41.899053,-87.802802
"2145 N Lakewood Ave Apt 3NR Chicago, IL 60614","$325,000 ",41.921004,-87.660397
"222 E Chestnut St Apt 9D Chicago, IL 60611","$325,000 ",41.898571,-87.620982
"837 W Buckingham Pl Unit 1 Chicago, IL 60657","$4,563,500 ",41.942428,-87.65085
"2020 E Canterbury Dr Arlington Heights, IL 60004","$130,000 ",42.124089,-87.95823
"1519 Hinman Ave Apt 3N Evanston, IL 60201","$652,500 ",42.045083,-87.677715
"276 E Forest Knoll Dr Palatine, IL 60074","$55,000 ",42.145495,-88.036991
"1447 Whitcomb Ave Des Plaines, IL 60018","$96,000 ",42.029044,-87.887858
"1048 W Skylark Dr Palatine, IL 60067","$85,000 ",42.091426,-88.068876
"7509 Madison St Apt C4 Forest Park, IL 60130","$242,000 ",41.879958,-87.812596
"5438 W Wrightwood Ave Chicago, IL 60639","$60,000 ",41.927932,-87.76276
"8123 S Harper Ave Chicago, IL 60619","$470,500 ",41.747057,-87.586758
"2603 N Greenwood Ave Arlington Heights, IL 60004","$394,000 ",42.123018,-87.997305
"12154 S Wentworth Ave Chicago, IL 60628","$15,000 ",41.672659,-87.627655
"3616 W 56th St Chicago, IL 60629","$13,000 ",41.791789,-87.714219
"17710 Locust St Lansing, IL 60438","$250,000 ",41.573633,-87.564047
"1738 N Talman Ave Chicago, IL 60647","$400,000 ",41.913234,-87.693729
"1238 W Pratt Blvd Apt 1B Chicago, IL 60626","$39,000 ",42.00586,-87.662522
"7734 E Prairie Rd Skokie, IL 60076","$1,200,000 ",42.02188,-87.726996
"1509 Grove Ave Berwyn, IL 60402","$30,000 ",41.859279,-87.79451
"2401 W 95th St Chicago, IL 60805","$440,000 ",,
"1747 W Crystal Ln Unit 301 Mount Prospect, IL 60056","$330,000 ",42.034163,-87.962836
"1509 Whitman Ct Schaumburg, IL 60173","$340,000 ",42.025324,-88.04305
"13030 Dunmoor Dr Lemont, IL 60439","$126,500 ",41.652009,-87.937341
"1371 E 48th St # 1W Chicago, IL 60615","$467,000 ",,
"109 S Roberta Ave Northlake, IL 60164","$360,000 ",41.904592,-87.893066
"3933 N Firestone Ln Hoffman Estates, IL 60192","$501,000 ",42.095169,-88.10545
"8627 44th Pl Lyons, IL 60534","$1,562,500 ",41.810183,-87.83678
"9061 N Chester Ave Niles, IL 60714","$235,000 ",42.046043,-87.838836
"5804 Wolf Rd Apt 1B Western Springs, IL 60558","$247,000 ",41.784219,-87.898206
"10144 S Carpenter St Chicago, IL 60643","$245,000 ",41.709103,-87.649317
"8411 S Escanaba Ave Chicago, IL 60617","$431,000 ",41.742416,-87.553588
"2103 W Byron St # 3E Chicago, IL 60618","$345,000 ",,
"5402 W Hanson Ave Chicago, IL 60639","$234,000 ",41.915863,-87.760905
"732 Westmere Rd Des Plaines, IL 60016","$345,000 ",42.043777,-87.938769
"9410 S Central Park Ave Evergreen Park, IL 60805","$235,000 ",41.721993,-87.711989
"8829 S Utica Ave Evergreen Park, IL 60805","$340,000 ",41.732506,-87.698111
"10520 S Green St Chicago, IL 60643","$150,000 ",41.702592,-87.644259
"15201 Lavergne Ave Oak Forest, IL 60452","$152,000 ",41.615841,-87.741341
"910 N Lake Shore Dr Apt 816 Chicago, IL 60611","$185,000 ",41.899685,-87.619667
"1100 E Randville Dr Unit 302 Palatine, IL 60074","$64,000 ",42.134183,-88.016665
"2356 Colfax Ter Evanston, IL 60201","$215,000 ",42.061366,-87.695245
"1457 W Addison St Chicago, IL 60613","$143,500 ",41.946736,-87.666236
"14405 Claridge Ct Orland Park, IL 60462","$62,000 ",41.629108,-87.811198
"1215 N Waterman Ave Apt 1G Arlington Heights, IL 60004","$188,000 ",42.097377,-87.953467
"639 W Fullerton Pkwy # 2 Chicago, IL 60614","$253,000 ",,
"3451 N Seeley Ave Chicago, IL 60618","$209,000 ",41.944701,-87.679362
"3240 N Ottawa Ave Chicago, IL 60634","$395,000 ",41.939177,-87.818137
"2942 N Oak Park Ave Chicago, IL 60634","$427,500 ",41.933978,-87.795917
