latitude,longitude,Address,List_Price,beds,baths,sq_ft
41.709929,-87.63892,"10121 S Lowe Ave Chicago, IL 60628","$36,900 ",3.0,1.5,908
41.894655,-87.616704,"680 N Lake Shore Dr Apt 214 Chicago, IL 60611","$275,000 ",1.0,1.0,"1,000"
41.891866,-87.623898,"535 N Michigan Ave Apt 2911 Chicago, IL 60611","$200,000 ",1.0,1.0,850
42.116048,-88.048985,"270 N Smith St Palatine, IL 60067","$190,000 ",2.0,1.0,920
41.897423,-87.789396,"630 N East Ave Oak Park, IL 60302","$1,249,900 ",5.0,4.5,"3,500"
41.745666,-87.67146899999999,"8133 S Winchester Ave Chicago, IL 60620","$194,900 ",5.0,2.0,2
41.526196,-87.694897,"20003 Mohawk Trl Olympia Fields, IL 60461","$480,000 ",4.0,4.0,"4,002"
41.916338,-87.63512,"1850 N Clark St Apt 205 Chicago, IL 60614","$195,000 ",1.0,1.0,1
41.514312,-87.731104,"617 Appian Way Matteson, IL 60443","$220,000 ",4.0,2.0,"2,500"
41.612851,-87.782138,"15309 Oak Rd Oak Forest, IL 60452","$169,000 ",3.0,2.5,"1,597"
41.799015,-87.764057,"5132 S Parkside Ave Chicago, IL 60638","$335,900 ",3.0,2.0,"1,850"
41.749266,-87.570188,"8018 S Luella Ave Chicago, IL 60617","$235,000 ",4.0,3.0,"2,300"
42.002197,-87.837994,"714 S Clifton Ave Park Ridge, IL 60068","$1,295,000 ",5.0,4.5,"4,820"
41.994383,-87.654658,"6171 N Sheridan Rd Apt 604 Chicago, IL 60660","$115,000 ",1.0,1.0,1
42.015797,-88.08566,"213 W Weathersfield Way Schaumburg, IL 60193","$293,400 ",4.0,3.0,"1,600"
41.89449000000001,-87.62713000000002,"21 E Huron St Apt 4201 Chicago, IL 60611","$440,000 ",1.0,1.5,"1,100"
42.010036,-87.803441,"7051 W Touhy Ave Apt 203 Niles, IL 60714","$259,900 ",2.0,2.0,"1,452"
41.791477,-87.87822299999998,"1215 S Brainard Ave La Grange, IL 60525","$329,000 ",2.0,2.0,846
41.615674,-87.760079,"15200 Geoffrey Rd Oak Forest, IL 60452","$218,895 ",4.0,2.0,"1,905"
41.966635,-87.677882,"4654 N Winchester Ave Apt G Chicago, IL 60640","$229,000 ",2.0,1.0,1
42.087676,-87.778139,"741 Becker Rd Glenview, IL 60025","$729,900 ",4.0,2.5,"2,634"
42.01234,-87.67130999999998,"1627 W Touhy Ave Apt 202 Chicago, IL 60626","$144,700 ",2.0,2.0,2
42.071408,-87.682215,"825 Roslyn Ter Evanston, IL 60201","$1,050,000 ",5.0,4.5,"4,190"
42.109403,-87.739406,"661 Blackthorn Rd Winnetka, IL 60093","$1,900,000 ",6.0,5.0,"4,417"
41.985341,-87.799198,"5707 N New Hampshire Ave Chicago, IL 60631","$425,000 ",3.0,2.0,"1,765"
41.92687100000001,-87.769391,"2537 N Mango Ave Chicago, IL 60639","$289,900 ",3.0,2.0,"1,596"
41.84596,-87.89672900000002,"2309 High Ridge Pkwy Hillside, IL 60162","$520,000 ",4.0,3.5,"4,571"
41.868145,-87.627016,"1101 S State St Chicago, IL 60605","$324,900 ",2.0,2.0,"1,241"
41.863745,-87.73279699999998,"1312 S Kildare Ave Chicago, IL 60623","$42,900 ",4.0,2.0,"2,032"
41.878335,-87.87513100000002,"3411 Madison St Bellwood, IL 60104","$127,900 ",3.0,2.0,"1,222"
41.760824,-87.815384,"7812 W 72nd St Bridgeview, IL 60455","$155,000 ",3.0,1.0,"1,040"
41.702837,-87.720586,"3959 W 104th Pl Chicago, IL 60655","$210,000 ",3.0,1.0,"1,107"
42.095625,-88.062492,"746 W Carriageway Cir Palatine, IL 60067","$499,900 ",5.0,2.5,"2,400"
41.755626,-87.61174399999999,"7632 S Rhodes Ave Chicago, IL 60619","$92,400 ",3.0,2.0,933
42.065985,-87.765801,"620 Indian Rd Glenview, IL 60025","$695,000 ",3.0,2.0,"2,580"
41.746831,-87.571892,"8139 S Merrill Ave Chicago, IL 60617","$189,900 ",5.0,2.0,"1,470"
42.10936,-87.91920999999998,"90 Cantal Ct Wheeling, IL 60090","$254,900 ",3.0,2.0,"1,817"
41.472556,-87.74868000000002,"22974 Westwind Dr Richton Park, IL 60471","$106,000 ",2.0,1.5,"1,200"
42.12234,-87.752873,"427 Woodlawn Ave Glencoe, IL 60022","$869,000 ",4.0,2.5,"3,298"
42.120896,-87.757832,"562 Oakdale Ave Glencoe, IL 60022","$599,000 ",4.0,3.5,3.5
42.061365,-87.81568100000001,"2305 Malik Ct Glenview, IL 60025","$549,000 ",4.0,3.0,"2,400"
41.907933,-87.793461,"1218 N Euclid Ave Oak Park, IL 60302","$529,900 ",4.0,2.5,2.5
41.993924,-88.15754100000002,"2173 Oak Ave Hanover Park, IL 60133","$190,000 ",3.0,1.0,"1,120"
41.810596,-87.60485200000002,"4628 S Drexel Blvd Chicago, IL 60653","$799,000 ",7.0,3.5,"6,290"
41.884783,-87.61856,"340 E Randolph St Unit 2601 Chicago, IL 60601","$1,999,888 ",2.0,2.5,"2,045"
41.739873,-87.66524799999998,"8445 S Paulina St Chicago, IL 60620","$58,900 ",4.0,1.0,"1,500"
41.77292,-87.67653,"6630 S Hoyne Ave Chicago, IL 60636","$44,900 ",6.0,2.0,"1,650"
41.476318,-87.683711,"115 Sauk Trl Park Forest, IL 60466","$39,900 ",3.0,1.0,"1,193"
41.89380300000001,-87.637751,"375 W Erie St Apt 605 Chicago, IL 60654","$304,900 ",1.0,1.0,1
41.89278,-87.802452,"324 N Marion St Apt 1N Oak Park, IL 60302","$249,000 ",3.0,2.0,"1,600"
42.008329,-88.10250400000002,"915 Westfield Ln Schaumburg, IL 60193","$332,000 ",3.0,3.5,"1,872"
42.053462,-87.814768,"7531 Foster St Morton Grove, IL 60053","$249,900 ",3.0,2.0,"1,092"
41.884876,-87.617933,"360 E Randolph St Apt 2704 Chicago, IL 60601","$899,900 ",2.0,2.0,"1,580"
42.041639,-87.930987,"385 W Millers Rd Des Plaines, IL 60016","$749,850 ",3.0,3.5,"3,894"
41.605608,-87.808518,"7742 W 157th St Orland Park, IL 60462","$284,900 ",4.0,3.5,"1,589"
41.895916,-87.631958,"110 W Superior St Unit 1100 Chicago, IL 60654","$2,775,000 ",5.0,4.5,"5,200"
41.71402,-87.749965,"9805 S 52nd Ave Oak Lawn, IL 60453","$225,999 ",4.0,1.5,"2,465"
41.71275900000001,-87.727829,"4237 W 99th St Oak Lawn, IL 60453","$189,999 ",4.0,2.0,"1,295"
41.607079,-87.528699,"128 Ruth St Calumet City, IL 60409","$129,900 ",3.0,2.0,2
41.910004,-87.680293,"1564 N Hoyne Ave Chicago, IL 60622","$1,680,000 ",4.0,3.0,"3,600"
41.958827,-87.721283,"4249 N Ridgeway Ave Chicago, IL 60618","$999,000 ",5.0,4.5,"4,500"
41.915083,-87.637844,"1810 N Orleans St Chicago, IL 60614","$1,000,000 ",3.0,2.0,"2,500"
41.543516,-87.59995,"125 S Spruce Ln Glenwood, IL 60425","$89,900 ",5.0,1.5,"1,500"
41.674841,-87.791623,"11918 S 69th Ct Palos Heights, IL 60463","$454,900 ",6.0,3.5,"3,562"
41.812967,-87.600814,"1021 E 45th St Chicago, IL 60653","$515,999 ",5.0,3.5,"2,464"
42.089143,-87.902086,"1313 N Peachtree Ln Mount Prospect, IL 60056","$364,900 ",3.0,2.5,"1,564"
42.092975,-87.834875,"3107 Coral Ln Glenview, IL 60026","$459,000 ",3.0,2.5,"1,835"
41.94348,-87.680371,"2044 W Roscoe St Unit 2S Chicago, IL 60618","$650,000 ",3.0,2.5,"2,150"
41.917184000000006,-87.644501,"1939 N Howe St Chicago, IL 60614","$7,100,000 ",8.0,10.0,"11,000"
41.892228,-87.721969,"613 N Avers Ave Chicago, IL 60624","$43,000 ",5.0,2.0,2
41.905413,-87.630445,"1250 N Dearborn St Apt 5C Chicago, IL 60610","$435,000 ",2.0,2.0,"1,400"
41.564086,-87.84404599999998,"17958 Upland Dr Tinley Park, IL 60487","$284,900 ",3.0,3.0,"2,229"
42.077742,-88.048926,"5155 Old Plum Grove Rd Palatine, IL 60067","$465,000 ",5.0,4.5,"4,024"
42.116126,-88.065861,"319 N Pondview Dr Palatine, IL 60067","$575,000 ",4.0,3.5,"4,000"
41.61597800000001,-87.797781,"7302 Evergreen Dr Apt 3D Orland Park, IL 60462","$160,000 ",2.0,2.0,2
42.032432,-87.676973,"803 Hinman Ave Apt 2 Evanston, IL 60202","$279,900 ",2.0,1.0,"1,531"
42.062766,-87.802515,"1760 Harrison St Glenview, IL 60025","$548,750 ",4.0,2.5,"2,906"
41.488851,-87.569917,"1900 219th Pl Sauk Village, IL 60411","$79,900 ",4.0,2.0,"1,092"
42.134775,-88.06633199999997,"1265 N Lakeview Dr Palatine, IL 60067","$769,900 ",5.0,4.5,"6,000"
41.64429000000001,-87.81186600000002,"7831 Teton Rd Orland Park, IL 60462","$466,900 ",5.0,2.5,"3,797"
41.769416,-87.587192,"1517 E 69th St Chicago, IL 60637","$199,000 ",6.0,2.0,"1,800"
41.949509,-87.808011,"3819 N Oconto Ave Chicago, IL 60634","$250,000 ",2.0,1.0,1
41.94498,-87.752309,"5005 W Eddy St Chicago, IL 60641","$320,000 ",5.0,3.0,3
42.122788,-87.757562,"520 Jackson Ave Glencoe, IL 60022","$949,000 ",5.0,4.5,4.5
41.995724,-87.839015,"1024 Kent Ave Park Ridge, IL 60068","$289,000 ",2.0,1.0,"1,200"
41.55846500000001,-87.65518900000002,"18230 Riegel Rd Homewood, IL 60430","$239,900 ",3.0,2.0,"1,681"
41.994225,-88.000966,"75 Lancaster Ave Elk Grove Village, IL 60007","$318,750 ",4.0,2.0,"1,771"
41.591502,-87.532566,"1458 Lincoln Ave Calumet City, IL 60409","$69,999 ",3.0,1.0,"1,147"
41.520354,-87.71377,"20320 Crawford Ave Matteson, IL 60443","$59,918 ",3.0,1.0,"1,016"
41.535469,-87.68552700000002,"2835 Scott Cres Flossmoor, IL 60422","$249,900 ",4.0,2.5,"3,200"
41.875223,-87.81895899999998,"7753 Van Buren St Unit 213 Forest Park, IL 60130","$179,500 ",1.0,1.0,851
41.958063,-87.67976,"2020 W Berteau Ave Chicago, IL 60618","$1,225,000 ",5.0,4.5,"3,200"
41.751108,-87.666234,"7834 S Paulina St Chicago, IL 60620","$169,000 ",6.0,3.0,"2,000"
42.105915,-88.026279,"220 S Greenwood Ave Palatine, IL 60074","$364,900 ",4.0,4.5,"3,048"
41.820833,-87.829126,"281 Bloomingbank Rd Riverside, IL 60546","$1,299,000 ",5.0,5.0,"6,000"
41.576862,-87.53420200000002,"17523 Henry St Lansing, IL 60438","$159,900 ",4.0,2.0,"1,890"
41.893625,-87.627535,"10 E Ontario St Apt 4004 Chicago, IL 60611","$439,999 ",2.0,2.0,"1,440"
41.96629,-87.86399399999998,"9455 Kelvin Ln Apt 2774 Schiller Park, IL 60176","$122,900 ",2.0,1.0,1
41.922151,-87.91239200000003,"23 King Arthur Ct Apt 7 Northlake, IL 60164","$79,000 ",2.0,1.0,1
41.985329,-87.67156700000002,"1642 W Hollywood Ave Chicago, IL 60660","$438,300 ",4.0,2.0,"1,560"
41.62067800000001,-87.591489,"15119 Minerva Ave Unit 1N Dolton, IL 60419","$42,800 ",2.0,2.0,700
41.796649,-87.77914799999998,"5243 S Mobile Ave Chicago, IL 60638","$299,000 ",3.0,2.0,2
42.056608,-87.974538,"1501 S Douglas Ave Arlington Heights, IL 60005","$555,000 ",3.0,2.5,"2,900"
41.746909,-87.782269,"7935 Natchez Ave Burbank, IL 60459","$238,000 ",3.0,2.0,"1,104"
41.543193,-87.72348199999998,"19041 Baker Ave Country Club Hills, IL 60478","$145,000 ",5.0,2.0,"1,790"
41.484207,-87.68652800000002,"417 Lakewood Blvd Park Forest, IL 60466","$73,900 ",3.0,1.0,"1,248"
42.016447,-87.663411,"1226 W Jarvis Ave Apt 3E Chicago, IL 60626","$128,000 ",1.0,1.0,700
41.495431,-87.706329,"3723 217th St Matteson, IL 60443","$165,500 ",5.0,2.0,"1,829"
41.939212,-87.68584,"3150 N Oakley Ave Chicago, IL 60618","$465,000 ",3.0,2.0,"1,800"
42.1525,-88.0437,"87 E Preserve Dr Palatine, IL 60074","$399,900 ",3.0,3.5,"1,842"
41.896235,-87.623462,"161 E Chicago Ave Unit 40F Chicago, IL 60611","$925,000 ",2.0,2.0,"1,910"
41.650175,-87.53953100000003,"13457 S Avenue O Chicago, IL 60633","$100,000 ",4.0,2.0,819
41.799924,-87.60061999999998,"5232 S Berkeley Ave Chicago, IL 60615","$389,000 ",3.0,2.5,"1,850"
42.060319,-87.94274200000002,"306 S I Oka Ave Mount Prospect, IL 60056","$499,900 ",4.0,2.5,"2,251"
41.92767,-87.893457,"2704 Landen Dr Melrose Park, IL 60164","$210,000 ",4.0,1.5,"1,450"
41.470461,-87.69060400000002,"128 Nashua St Park Forest, IL 60466","$69,900 ",2.0,1.0,"1,149"
41.992435,-87.818867,"6167 N Overhill Ave Chicago, IL 60631","$274,500 ",3.0,2.0,"1,000"
41.941772,-87.78275500000002,"6239 W Roscoe St Chicago, IL 60634","$239,900 ",4.0,3.0,"1,568"
42.109931,-88.047989,"132 W Johnson St Unit 203 Palatine, IL 60067","$280,000 ",2.0,2.0,"1,469"
41.547245,-87.74154,"18740 Welch Way Country Club Hills, IL 60478","$344,900 ",5.0,3.5,"4,338"
41.841614,-87.821115,"33 Northgate Rd Riverside, IL 60546","$799,000 ",5.0,3.5,"3,200"
41.549893,-87.63746,"1032 W Iowa St Glenwood, IL 60425","$110,000 ",3.0,1.5,"1,560"
41.597331,-87.737135,"16205 Oak Ave Oak Forest, IL 60452","$109,900 ",3.0,2.0,"1,120"
41.589056,-87.52940699999998,"1531 Wentworth Ave Calumet City, IL 60409","$89,900 ",3.0,2.5,"1,480"
42.11407,-87.740747,"979 Vine St Winnetka, IL 60093","$380,000 ",4.0,1.5,1.5
41.474274,-87.603566,"22775 Sherman Rd Steger, IL 60475","$375,000 ",5.0,5.5,"5,945"
42.132541,-88.068974,"1224 N Knollwood Dr Palatine, IL 60067","$187,900 ",2.0,1.5,"1,155"
42.009146,-87.828492,"101 Summit Ave Unit 602 Park Ridge, IL 60068","$325,000 ",2.0,2.0,"1,363"
42.053222,-87.801903,"7019 Foster St Morton Grove, IL 60053","$895,000 ",5.0,5.0,"3,600"
41.651536,-87.779845,"443 Shadow Creek Dr Palos Heights, IL 60463","$374,900 ",4.0,2.5,"2,948"
41.923672,-87.815145,"2404 N 75th Ct Elmwood Park, IL 60707","$179,900 ",3.0,2.0,2
42.143422,-87.763389,"1031 Meadow Rd Glencoe, IL 60022","$826,500 ",4.0,2.5,"2,207"
42.03879000000001,-87.865078,"1701 Park Ridge Pt Park Ridge, IL 60068","$499,900 ",4.0,3.0,"2,916"
41.946265,-88.159999,"2192 Wildwood Ln Hanover Park, IL 60133","$170,000 ",2.0,1.0,"1,010"
42.084786,-87.904054,"917 N Quince Ln Mount Prospect, IL 60056","$364,900 ",3.0,2.5,2.5
41.645836,-87.854955,"9621 Kris Trl Orland Park, IL 60462","$510,000 ",5.0,4.5,"3,300"
41.719156,-87.631364,"9620 S Princeton Ave Chicago, IL 60628","$54,900 ",3.0,1.0,"1,100"
41.708628,-87.6232,"10209 S State St Chicago, IL 60628","$54,900 ",6.0,2.0,"1,350"
41.678181,-87.632827,"410 W 119th St Chicago, IL 60628","$90,000 ",4.0,1.0,834
41.750684,-87.70939200000002,"7827 S Saint Louis Ave Chicago, IL 60652","$109,900 ",5.0,1.5,"1,683"
41.907047,-87.794135,"1141 N Euclid Ave Oak Park, IL 60302","$679,000 ",4.0,2.5,"3,400"
41.57616,-87.875197,"17243 Buck Dr Orland Park, IL 60467","$789,000 ",7.0,7.0,"7,148"
41.637861,-87.54123100000002,"14132 S Green Bay Ave Burnham, IL 60633","$47,500 ",3.0,2.0,"1,125"
42.068236,-87.72214,"2737 Highland Ave Evanston, IL 60201","$1,199,000 ",6.0,6.5,"5,394"
41.922639,-87.74995200000002,"4928 W Belden St Chicago, IL 60639","$319,000 ",4.0,3.0,"1,541"
41.78464500000001,-87.87629799999998,"5800 Longview Dr Countryside, IL 60525","$362,500 ",4.0,3.0,"1,986"
41.891754,-87.70736600000002,"549 N Sawyer Ave Chicago, IL 60624","$84,495 ",5.0,2.0,2
41.881008,-87.78987099999998,"415 S East Ave Oak Park, IL 60302","$289,900 ",2.0,2.5,2.5
41.705954,-87.626396,"111 W 103rd Pl Chicago, IL 60628","$64,900 ",3.0,1.0,"1,044"
42.087247,-87.937084,"1400 N Elmhurst Rd Apt 115 Mount Prospect, IL 60056","$99,900 ",1.0,1.0,1
41.737508,-87.82520500000003,"8414 S 82nd Ct Hickory Hills, IL 60457","$204,900 ",4.0,2.5,2.5
42.092559,-87.82565799999998,"1916 Patriot Blvd Glenview, IL 60026","$679,000 ",3.0,3.5,3.5
42.07595900000001,-87.991449,"441 S Fernandez Ave Arlington Heights, IL 60005","$575,000 ",5.0,2.5,"2,700"
41.518112,-87.650384,"755 Willow Dr Chicago Heights, IL 60411","$137,900 ",4.0,2.0,"1,050"
42.072796,-87.750349,"3017 Greenleaf Ave Wilmette, IL 60091","$625,000 ",5.0,3.0,"2,762"
41.612323,-87.526974,"38 156th St Calumet City, IL 60409","$50,000 ",3.0,2.0,"1,056"
41.939708,-87.730012,"3218 N Karlov Ave Chicago, IL 60641","$239,000 ",3.0,3.0,"1,124"
41.755158,-87.571528,"7700 S Paxton Ave Chicago, IL 60649","$134,900 ",4.0,2.0,"2,025"
41.473597,-87.675607,"300 Osage St Park Forest, IL 60466","$55,900 ",3.0,1.0,"1,135"
41.614547,-87.90984499999998,"15100 Alpine Dr Orland Park, IL 60467","$619,000 ",5.0,5.0,"4,614"
41.946431,-88.161705,"2274 Wildwood Ln Hanover Park, IL 60133","$234,999 ",4.0,3.0,"1,280"
41.578213,-87.79389,"17212 Harlem Ave Tinley Park, IL 60477","$199,900 ",3.0,1.5,"1,300"
41.560819,-87.556513,"2453 184th St Lansing, IL 60438","$108,210 ",4.0,2.5,"1,944"
41.908905,-87.82251600000002,"7840 W North Ave Apt 3C Elmwood Park, IL 60707","$91,000 ",1.0,1.0,650
42.09223,-87.971244,"814 N Dryden Ave Arlington Heights, IL 60004","$759,000 ",6.0,6.5,"4,169"
42.094067,-87.737667,"885 Hill Rd Winnetka, IL 60093","$2,075,000 ",5.0,5.5,"5,466"
42.038063,-87.671667,"1117 Sheridan Rd Evanston, IL 60202","$1,999,000 ",6.0,4.5,4.5
41.876784,-87.80408100000002,"641 S Maple Ave Unit I Oak Park, IL 60304","$370,000 ",3.0,3.0,"2,225"
41.857284,-87.623462,"1819 S Michigan Ave Unit 804 Chicago, IL 60616","$269,900 ",1.0,1.0,800
41.728512,-87.581062,"1741 E 91st Pl Chicago, IL 60617","$189,900 ",4.0,2.0,"3,400"
41.892388,-87.71099,"615 N Homan Ave Chicago, IL 60624","$179,900 ",4.0,1.0,"1,200"
41.867006,-87.621987,"1201 S Prairie Ave Apt 4201 Chicago, IL 60605","$1,699,888 ",3.0,3.0,"3,000"
42.12022,-87.786745,"1780 Happ Rd Northbrook, IL 60062","$1,895,000 ",5.0,6.5,"10,696"
42.114895,-87.928871,"425 Chukker Ct Wheeling, IL 60090","$140,884 ",2.0,1.5,"1,250"
42.105569,-87.780781,"2089 Old Willow Rd Northfield, IL 60093","$769,000 ",4.0,4.0,"3,553"
41.899376,-87.625674,"110 E Delaware Pl Apt 1104 Chicago, IL 60611","$600,000 ",2.0,2.0,"1,600"
41.866602,-87.852779,"2029 S 17th Ave Apt 9 Broadview, IL 60155","$43,500 ",1.0,1.0,1
41.737471,-87.64765600000001,"8610 S Sangamon St Chicago, IL 60620","$20,900 ",3.0,2.0,"1,139"
41.833564,-87.619029,"3339 S Giles Ave Chicago, IL 60616","$499,999 ",4.0,2.5,"2,700"
41.943507,-88.151619,"1862 Whaler Ln Hanover Park, IL 60133","$193,500 ",3.0,2.5,"1,204"
41.858483,-87.619908,"1717 S Prairie Ave Apt 906 Chicago, IL 60616","$375,000 ",2.0,2.0,"1,277"
42.030853,-88.188964,"9 Center Rd Streamwood, IL 60107","$179,000 ",4.0,2.0,"2,400"
41.716104,-87.840232,"9536 S 89th Ave Palos Hills, IL 60465","$549,900 ",5.0,3.5,"3,036"
41.932801,-87.68509,"2817 N Oakley Ave Chicago, IL 60618","$499,900 ",3.0,2.0,"1,500"
41.941278,-87.667276,"1523 W School St Chicago, IL 60657","$1,625,000 ",6.0,5.5,"5,400"
41.7819,-87.73227299999998,"6107 S Kostner Ave Chicago, IL 60629","$143,900 ",3.0,1.0,970
41.721288,-87.70952700000002,"9430 S Saint Louis Ave Evergreen Park, IL 60805","$160,000 ",4.0,1.5,"1,155"
41.791757,-87.669044,"5611 S Wood St Chicago, IL 60636","$119,900 ",2.0,2.0,"1,044"
41.9632,-87.667361,"1459 W Sunnyside Ave Chicago, IL 60640","$585,000 ",3.0,2.5,"2,142"
41.481812,-87.740173,"5119 Thomas Dr Richton Park, IL 60471","$78,000 ",4.0,2.5,"2,368"
41.984638,-87.711007,"5655 N Spaulding Ave Apt 1W Chicago, IL 60659","$160,000 ",2.0,1.0,900
41.555671,-87.830753,"8731 Black Oak Ave Tinley Park, IL 60487","$349,500 ",4.0,2.5,"3,489"
41.864218,-87.7904,"1226 Clarence Ave Berwyn, IL 60402","$227,500 ",4.0,2.0,"1,629"
41.889047,-87.626931,"401 N Wabash Ave Unit 79A Chicago, IL 60611","$3,000,000 ",3.0,3.5,"3,080"
41.751644,-87.61044,"7846 S Saint Lawrence Ave Chicago, IL 60619","$48,000 ",3.0,1.0,865
41.88955900000001,-87.841351,"17 N 7th Ave Maywood, IL 60153","$134,900 ",4.0,1.0,"1,200"
42.152583,-87.890736,"4524 Deer Trl Northbrook, IL 60062","$325,000 ",3.0,2.5,"2,228"
42.1129,-87.752077,"1284 Trapp Ln Winnetka, IL 60093","$1,249,000 ",5.0,3.5,"4,200"
41.935574,-87.69440300000002,"2956 N Talman Ave Chicago, IL 60618","$699,900 ",5.0,3.0,3
42.041482,-87.883651,"659 S Des Plaines River Rd Apt 4A Des Plaines, IL 60016","$194,900 ",2.0,2.0,"1,108"
41.892208,-87.796421,"325 N Grove Ave Oak Park, IL 60302","$539,000 ",5.0,1.5,"2,207"
41.580458,-87.880718,"17010 Warbler Ln Orland Park, IL 60467","$489,000 ",5.0,4.0,"3,200"
41.57741,-87.87489000000002,"10525 Emerald Ave Orland Park, IL 60467","$499,900 ",4.0,3.5,"3,213"
41.924829,-87.753962,"5101 W Montana St Apt 6 Chicago, IL 60639","$165,000 ",3.0,2.0,"1,100"
41.805915,-87.871161,"424 S Madison Ave La Grange, IL 60525","$624,900 ",4.0,3.0,"2,500"
42.07238,-87.782775,"930 Golfview Rd Glenview, IL 60025","$1,599,000 ",7.0,4.5,"4,122"
41.7727748,-87.57190949999999,"6720 S Paxton Ave # 3n Chicago, IL 60649","$162,400 ",3.0,2.0,"1,998"
41.701382,-87.611515,"10614 S Eberhart Ave Chicago, IL 60628","$115,000 ",3.0,2.0,"1,840"
42.03422800000001,-88.082945,"105 W Thacker St Schaumburg, IL 60194","$725,000 ",5.0,4.5,"4,223"
41.501668,-87.688665,"308 Sheridan St Park Forest, IL 60466","$169,900 ",4.0,3.0,"2,052"
41.612121,-87.707716,"15313 Millard Ave Midlothian, IL 60445","$119,900 ",3.0,1.0,"1,185"
41.752532,-87.600713,"7818 S Ellis Ave Chicago, IL 60619","$21,000 ",7.0,3.0,"1,186"
41.910581,-87.691695,"2550 N Lakeview Ave Unit S3101 Chicago, IL 60614","$3,150,000 ",3.0,3.5,"2,843"
41.886551,-87.621576,"222 N Columbus Dr Apt 2406 Chicago, IL 60601","$257,500 ",1.0,1.0,685
41.946386,-87.81402800000002,"3641 N Olcott Ave Chicago, IL 60634","$249,900 ",3.0,1.0,832
41.63278,-87.711586,"14301 Ridgeway Ave Midlothian, IL 60445","$207,000 ",4.0,3.0,"2,700"
42.060463,-88.011286,"2504 Algonquin Rd Apt 13 Rolling Meadows, IL 60008","$103,900 ",2.0,1.0,750
41.545188,-87.601938,"38 S Willow Ln Glenwood, IL 60425","$120,000 ",3.0,2.0,"1,100"
41.547619,-87.707881,"3730 Beech St Flossmoor, IL 60422","$230,000 ",4.0,3.0,"1,394"
41.819189,-87.608646,"713 E Bowen Ave Chicago, IL 60653","$398,000 ",4.0,3.0,"2,500"
41.936736,-87.64559,"632 W Wellington Ave Apt 3W Chicago, IL 60657","$769,000 ",3.0,2.0,"2,000"
41.80911500000001,-87.83742600000002,"8704 45th Pl Lyons, IL 60534","$96,900 ",4.0,2.0,"1,654"
41.88224,-87.780076,"339 S Lombard Ave Oak Park, IL 60302","$465,000 ",5.0,1.5,"1,920"
41.585977,-87.834301,"8829 167th Pl Orland Hills, IL 60487","$169,900 ",3.0,1.0,"1,021"
41.501967,-87.76920600000003,"21227 Kaitlin Ct Matteson, IL 60443","$298,000 ",3.0,2.5,"2,814"
41.58348,-87.54219300000003,"17142 Lorenz Ave Lansing, IL 60438","$79,900 ",2.0,1.0,817
41.904553,-87.625495,"1212 N Lake Shore Dr Apt 13CN Chicago, IL 60610","$869,000 ",2.0,2.0,"1,850"
41.758729,-87.637357,"7436 S Normal Ave Chicago, IL 60621","$44,900 ",6.0,2.0,"2,054"
41.895775,-87.642217,"500 W Superior St Unit 801 Chicago, IL 60654","$579,000 ",2.0,2.5,2.5
42.034487,-87.673808,"916 Michigan Ave Apt 1 Evanston, IL 60202","$529,000 ",3.0,2.0,"2,300"
42.10932,-88.089563,"1885 Durham Dr Inverness, IL 60067","$1,199,000 ",4.0,4.5,"6,300"
41.933244,-87.637119,"2800 N Lake Shore Dr Apt 2301 Chicago, IL 60657","$529,000 ",2.0,2.0,"1,380"
41.884113,-87.818246,"228 Franklin Ave River Forest, IL 60305","$925,000 ",4.0,3.5,"3,419"
41.715146,-87.689604,"9800 S Washtenaw Ave Evergreen Park, IL 60805","$289,500 ",4.0,3.0,"2,150"
41.698686,-87.699559,"10703 S Troy St Chicago, IL 60655","$215,000 ",2.0,2.0,815
42.066918,-87.978536,"326 E Central Rd Arlington Heights, IL 60005","$1,535,000 ",5.0,4.5,"4,356"
42.044198,-87.722627,"42 Williamsburg Rd Evanston, IL 60203","$442,000 ",4.0,2.0,"1,914"
41.898238,-87.620654,"850 N Dewitt Pl Apt 11J Chicago, IL 60611","$239,500 ",2.0,2.0,"1,200"
41.974702,-87.684936,"2215 W Winona St Chicago, IL 60625","$1,675,000 ",5.0,4.5,"5,500"
42.021294,-87.976901,"113 Shadywood Ln Elk Grove Village, IL 60007","$305,000 ",4.0,2.0,"1,350"
41.551674,-87.541871,"3060 189th St Lansing, IL 60438","$113,500 ",3.0,1.0,"1,000"
41.929895,-87.752948,"5036 W Schubert Ave Chicago, IL 60639","$380,000 ",7.0,3.0,3
41.740465,-87.553053,"8516 S Exchange Ave Chicago, IL 60617","$23,500 ",6.0,3.0,998
41.970011,-87.720391,"4857 N Lawndale Ave Apt 103 Chicago, IL 60625","$129,900 ",2.0,1.0,800
41.484076,-87.698559,"353 Waverly St Park Forest, IL 60466","$99,000 ",3.0,2.5,"2,376"
41.75556,-87.66230300000002,"7606 S Laflin St Chicago, IL 60620","$118,000 ",3.0,2.0,"1,462"
41.907132,-87.6688818,"1632 W Blackhawk St # 1 Chicago, IL 60622","$399,000 ",3.0,3.0,"1,800"
42.072273,-87.706975,"1134 Oakwood Ave Wilmette, IL 60091","$450,000 ",3.0,1.0,"1,200"
42.092535,-88.12615699999998,"1890 Dogwood Dr Hoffman Estates, IL 60192","$349,900 ",4.0,2.5,"2,135"
