Address ,List_Price ,
"313 Somonauk St Park Forest, IL 60466","$269,000 ",
"1720 N Major Ave Chicago, IL 60639","$132,500 ",
"4125 N Melvina Ave Chicago, IL 60634","$192,000 ",
"20850 Brookside Blvd Olympia Fields, IL 60461","$133,000 ",
"2914 N Kennicott Ave Arlington Heights, IL 60004","$233,000 ",
"1509 Speechley Blvd Berkeley, IL 60163","$205,000 ",
"1232 W Jarvis Ave Apt 1N Chicago, IL 60626","$199,000 ",
"15449 Orogrande Dr Oak Forest, IL 60452","$85,000 ",
"8048 S Carpenter St Chicago, IL 60620","$85,000 ",
"837 N Richmond St Chicago, IL 60622","$183,000 ",
"3311 W Cermak Rd Chicago, IL 60623","$325,000 ",
"2241 N Major Ave Chicago, IL 60639","$220,100 ",
"7950 Lawler Ave Burbank, IL 60459","$605,000 ",
"9032 S Chappel Ave Chicago, IL 60617","$237,000 ",
"725 Braemar Rd Flossmoor, IL 60422","$237,000 ",
"1746 N Harding Ave Chicago, IL 60647","$390,000 ",
"2263 Westview Dr Des Plaines, IL 60018","$98,000 ",
"13514 Tallgrass Trl Orland Park, IL 60462","$103,000 ",
"624 S George St Mount Prospect, IL 60056","$220,000 ",
"1017 Harms Rd Glenview, IL 60025","$455,000 ",
"8 Evergreen St Elk Grove Village, IL 60007","$463,000 ",
"1115 S Hiddenbrook Trl Palatine, IL 60067","$77,000 ",
"4911 S La Crosse Ave Chicago, IL 60638","$420,000 ",
"10442 S 81st Ave Palos Hills, IL 60465","$130,000 ",
"4420 N Ashland Ave Apt 2E Chicago, IL 60640","$1,340,000 ",
"4131 W Belmont Ave Unit 202 Chicago, IL 60641","$370,000 ",
"7046 N Clark St Chicago, IL 60626","$680,000 ",
"932 N Ridge Ave Arlington Heights, IL 60004","$680,000 ",
"3040 183rd St Lansing, IL 60438","$155,000 ",
"7752 S Vernon Ave Chicago, IL 60619","$164,000 ",
"5248 N Ludlam Ave Chicago, IL 60630","$350,000 ",
"2611 W Hirsch St # C Chicago, IL 60622","$280,000 ",
"5415 W Roscoe St # 1 Chicago, IL 60641","$173,250 ",
"2400 N Lakeview Ave Apt 1108 Chicago, IL 60614","$780,000 ",
"1700 Riverwoods Dr Apt 321 Melrose Park, IL 60160","$455,000 ",
"4626 Lilac Ave Glenview, IL 60025","$23,000 ",
"5304 W 107th St Oak Lawn, IL 60453","$135,000 ",
"9740 S Pulaski Rd Apt 402 Oak Lawn, IL 60453","$135,000 ",
"6205 W Carol Ln Palos Heights, IL 60463","$68,500 ",
"8039 S Phillips Ave Chicago, IL 60617","$175,500 ",
"22553 Arquilla Dr Richton Park, IL 60471","$297,500 ",
"7710 S Yates Blvd # 1 Chicago, IL 60649","$110,000 ",
"7616 S Rhodes Ave Chicago, IL 60619","$940,000 ",
"8228 S Prairie Ave Chicago, IL 60619","$792,500 ",
"4209 W Jackson Blvd Chicago, IL 60624","$420,000 ",
"9845 Wild Cherry Ln Palos Park, IL 60464","$333,500 ",
"3709 W Division St Chicago, IL 60651","$750,000 ",
"2724 S Embers Ln # 4-A Arlington Heights, IL 60005","$442,500 ",
"10946 S Knox Ave Oak Lawn, IL 60453","$630,000 ",
"12013 Venetian Way Orland Park, IL 60467","$545,000 ",
"709 W Bittersweet Pl Apt K6 Chicago, IL 60613","$175,000 ",
"200 E Delaware Pl Apt 20A Chicago, IL 60611","$230,000 ",
"260 E Chestnut St Apt 506 Chicago, IL 60611","$301,000 ",
"535 W 111th St Chicago, IL 60628","$260,000 ",
"2435 W Berteau Ave Chicago, IL 60618","$173,000 ",
"11941 Greenwood Ave Blue Island, IL 60406","$370,000 ",
"9017 Mansfield Dr Tinley Park, IL 60487","$215,000 ",
"720 N Clark Dr Palatine, IL 60074","$590,000 ",
"1204 W Central Rd Mount Prospect, IL 60056","$1,159,000 ",
"7044 N Kedvale Ave Lincolnwood, IL 60712","$112,500 ",
"1307 N Bosworth Ave Apt 2R Chicago, IL 60642","$247,000 ",
"812 Waverly Ave Streamwood, IL 60107","$183,000 ",
"212 22nd Ave Bellwood, IL 60104","$90,000 ",
"4432 W Greenleaf Ave Lincolnwood, IL 60712","$665,000 ",
"Chicago, IL 60641","$171,500 ",
"3024 N Lincoln Ave Unit A Chicago, IL 60657","$191,000 ",
"5042 W Oakdale Ave Chicago, IL 60641","$130,000 ",
"3121 Clarence Ave Berwyn, IL 60402","$305,000 ",
"3126 W Wallen Ave Chicago, IL 60645","$238,000 ",
"3710 W Albion Ave Lincolnwood, IL 60712","$185,000 ",
"5944 W Patterson Ave Chicago, IL 60634","$625,000 ",
"14845 Grant St Dolton, IL 60419","$227,000 ",
"294 Country Club Dr Prospect Heights, IL 60070","$955,000 ",
"9842 S Manistee Ave Chicago, IL 60617","$206,500 ",
"806 N Stone Ave La Grange Park, IL 60526","$275,000 ",
"116 Picardy Ln Wheeling, IL 60090","$318,000 ",
"5110 W Newport Ave Chicago, IL 60641","$46,000 ",
"12142 Oxford Ct Lemont, IL 60439","$320,000 ",
"1101 Roslyn Ln Schaumburg, IL 60194","$230,000 ",
"38 Park Ave River Forest, IL 60305","$185,000 ",
"713 N Marion St Oak Park, IL 60302","$410,000 ",
"212 W Washington St Chicago, IL 60606","$335,000 ",
"7401 Tiffany Dr Apt 1W Orland Park, IL 60462","$180,000 ",
"6605 S Richmond St Chicago, IL 60629","$115,000 ",
"1450 Sandpebble Dr Apt 226 Wheeling, IL 60090","$40,000 ",
"2580 River Rd River Grove, IL 60171","$285,000 ",
"3457 Harrison St Evanston, IL 60201","$302,000 ",
"1684 Central Ave Northbrook, IL 60062","$215,000 ",
"2222 W Belmont Ave Unit 303 Chicago, IL 60618","$224,500 ",
"1730 W Ohio St Chicago, IL 60622","$180,000 ",
"401 N Wabash Ave Chicago, IL 60611","$425,000 ",
"9241 S Albany Ave Evergreen Park, IL 60805","$185,000 ",
"720 W Randolph St Apt 508 Chicago, IL 60661","$185,000 ",
"2423 W 59th St Chicago, IL 60629","$329,000 ",
"1657 Campbell Ave Des Plaines, IL 60016","$655,000 ",
"21 Forest Ave Chicago Heights, IL 60411","$392,000 ",
"226 N Oak Park Ave Apt 2O Oak Park, IL 60302","$130,000 ",
"2117 W Rice St Apt 1E Chicago, IL 60622","$172,500 ",
"5518 S Perry Ave Chicago, IL 60621","$190,000 ",
"8332 Mango Ave Morton Grove, IL 60053","$183,000 ",
"1111 Hunter Rd Glenview, IL 60025","$183,000 ",
"1638 Forest Rd La Grange Park, IL 60526","$645,000 ",
"13023 S Brandon Ave Chicago, IL 60633","$430,000 ",
"7426 Northway Dr Hanover Park, IL 60133","$178,000 ",
"10238 S Eberhart Ave # 1 Chicago, IL 60628","$515,500 ",
"6098 Delaney Dr # 53-1 Hoffman Estates, IL 60192","$378,000 ",
"2739 Wilshire Ln Northbrook, IL 60062","$380,000 ",
"700 N Larrabee St Apt 1611 Chicago, IL 60654","$192,000 ",
"4938 156th St Oak Forest, IL 60452","$339,500 ",
"6013 S May St Chicago, IL 60621","$1,025,000 ",
"14132 S Dearborn St Riverdale, IL 60827","$163,000 ",
"611 N Oak Park Ave Oak Park, IL 60302","$375,000 ",
"17662 Bluff Rd Lemont, IL 60439","$1,020,000 ",
"4468 Gilbert Ave Western Springs, IL 60558","$533,000 ",
"21145 Christina Dr Matteson, IL 60443","$119,000 ",
"3051 N Lincoln Ave Chicago, IL 60657","$365,000 ",
"7909 W Belmont Ave Elmwood Park, IL 60707","$220,000 ",
"7925 W Belmont Ave Elmwood Park, IL 60707","$250,000 ",
"435 E Cunningham Dr Palatine, IL 60074","$135,000 ",
"14556 Homan Ave Midlothian, IL 60445","$298,000 ",
"10258 Hilltop Dr Orland Park, IL 60462","$875,000 ",
"642 Sylviawood Ave Park Ridge, IL 60068","$259,000 ",
"14446 Kenwood Ave Dolton, IL 60419","$800,000 ",
"4844 W Berteau Ave Chicago, IL 60641","$518,000 ",
"5250 N Lincoln Ave Apt 4A Chicago, IL 60625","$1,575,000 ",
"2116 W Haddon Ave Chicago, IL 60622","$210,000 ",
"8321 Legend Ln Orland Park, IL 60462","$392,000 ",
"5011 Valley Ln Apt 500 Streamwood, IL 60107","$349,000 ",
"6210 159th St Oak Forest, IL 60452","$85,000 ",
"2735 W Pratt Blvd Chicago, IL 60645","$166,900 ",
"3635 Winston Dr Hoffman Estates, IL 60192","$430,000 ",
"3135 Town Square Dr Unit 204 Rolling Meadows, IL 60008","$401,000 ",
"17904 Wentworth Ave Lansing, IL 60438","$65,500 ",
"14 N Lind Ave Hillside, IL 60162","$365,000 ",
"1600 N Bell Ave Apt 2A Chicago, IL 60647","$140,000 ",
"505 N Lake Shore Dr Apt 1208 Chicago, IL 60611","$150,000 ",
"345 W Taft Dr South Holland, IL 60473","$318,500 ",
"4170 N Marine Dr Apt 23K Chicago, IL 60613","$78,750 ",
"211 E Ohio St Apt 2215 Chicago, IL 60611","$90,000 ",
"3731 Winnetka Rd Glenview, IL 60026","$155,000 ",
"2912 Norway Pine Ln Northbrook, IL 60062","$587,500 ",
"9715 Woods Dr Unit 1509 Skokie, IL 60077","$2,000,000 ",
"502 Westchester Rd # 127-B Schaumburg, IL 60193","$257,000 ",
"1645 Pierce Rd Hoffman Estates, IL 60169","$670,000 ",
"7146 W Diversey Ave Chicago, IL 60707","$232,500 ",
"424 S Maple Ave Oak Park, IL 60302","$342,000 ",
"4314 N Monitor Ave Chicago, IL 60634","$253,000 ",
"2342 W Melrose St Chicago, IL 60618","$30,000 ",
"1614 N Paulina St Chicago, IL 60622","$462,500 ",
"11154 S Troy St Chicago, IL 60655","$185,000 ",
"818 N Princeton Ave Arlington Heights, IL 60004","$285,000 ",
"100 Park Ave Apt 306 Calumet City, IL 60409","$182,900 ",
"1611 Butterfield Rd Flossmoor, IL 60422","$60,000 ",
"424 E Monterey Ave Schaumburg, IL 60193","$354,000 ",
"740 N La Grange Rd La Grange Park, IL 60526","$185,000 ",
"8060 W Church St Niles, IL 60714","$77,500 ",
"818 Dodge Ave # 1 Evanston, IL 60202","$103,000 ",
"7924 W Belmont Ave Chicago, IL 60634","$37,000 ",
"1630 W Diversey Pkwy # 2E Chicago, IL 60614","$300,000 ",
"108 Augusta Dr Palos Heights, IL 60463","$55,000 ",
"635 N Dearborn St Apt 2101 Chicago, IL 60654","$34,500 ",
"8725 S Normal Ave Chicago, IL 60620","$230,000 ",
"4200 Walters Ave Northbrook, IL 60062","$680,000 ",
"399 W 12th St Chicago Heights, IL 60411","$220,000 ",
"205 Miami St Park Forest, IL 60466","$443,000 ",
"422 Winnebago St Park Forest, IL 60466","$190,000 ",
"653 S Elm St Palatine, IL 60067","$223,000 ",
"940 N Princeton Ave Arlington Heights, IL 60004","$75,000 ",
"4850 Summerhill Dr Country Club Hills, IL 60478","$475,000 ",
"1415 Flagstone Pl Schaumburg, IL 60193","$95,000 ",
"1831 Mission Hills Rd Apt 107 Northbrook, IL 60062","$980,000 ",
"2443 West St River Grove, IL 60171","$247,500 ",
"9305 S Lawndale Ave Evergreen Park, IL 60805","$173,000 ",
"11640 S Lawler Ave Alsip, IL 60803","$180,000 ",
"405 S We Go Trl Mount Prospect, IL 60056","$630,000 ",
"4010 W Wellington Ave Apt 3 Chicago, IL 60641","$525,000 ",
"9807 Minnick Ave Oak Lawn, IL 60453","$1,219,000 ",
"8001 Massasoit Ave Burbank, IL 60459","$112,500 ",
"6741 181st St Tinley Park, IL 60477","$25,000 ",
"5409 W Rosedale Ave Chicago, IL 60646","$369,000 ",
"14901 Crystal Springs Ct Orland Park, IL 60467","$238,000 ",
"3904 Lawn Ave Western Springs, IL 60558","$1,967,500 ",
"2221 W Foster Ave # 1 Chicago, IL 60625","$1,967,500 ",
"1440 N State Pkwy Apt 7B Chicago, IL 60610","$148,500 ",
"327 6th Ave La Grange, IL 60525","$77,000 ",
"1201 W Adams St Apt 408 Chicago, IL 60607","$280,000 ",
"541 N Artesian Ave Chicago, IL 60612","$165,000 ",
"609 Courtland Ave Park Ridge, IL 60068","$24,000 ",
"201 N Westshore Dr Apt 1605 Chicago, IL 60601","$155,000 ",
"904 S Edward St Mount Prospect, IL 60056","$225,000 ",
"1507 W Diversey Pkwy # B Chicago, IL 60614","$515,000 ",
"21 E Huron St Apt 1703 Chicago, IL 60611","$218,000 ",
"1743 Dewes St Glenview, IL 60025","$156,000 ",
"4519 S Vincennes Ave Chicago, IL 60653","$216,500 ",
"11672 Glenview Dr Orland Park, IL 60467","$265,000 ",
"8951 W 24th St North Riverside, IL 60546","$20,400 ",
"5604 S Madison Ave Countryside, IL 60525","$128,000 ",
"4342 Wenonah Ave Stickney, IL 60402","$21,500,000 ",
"3666 176th Pl Lansing, IL 60438","$105,000 ",
"7742 Central Ave Burbank, IL 60459","$115,000 ",
"Chicago Ridge, IL 60415","$830,000 ",
"7414 Lowell Ave Skokie, IL 60076","$21,500,000 ",
"3824 N Greenview Ave # 3 Chicago, IL 60613","$580,000 ",
"2451 Burr Oak Ave Blue Island, IL 60406","$680,000 ",
"3529 S 55th Ave Cicero, IL 60804","$191,000 ",
"2804 Commercial Ave South Chicago Heights, IL 60411","$670,000 ",
"10400 Parkside Ave Apt 2B Oak Lawn, IL 60453","$260,000 ",
"7916 S Manistee Ave Chicago, IL 60617","$670,000 ",
"63 Old Creek Rd Palos Park, IL 60464","$150,000 ",
"7003 W 81st Pl Burbank, IL 60459","$508,000 ",
"332 E Central Rd Arlington Heights, IL 60005","$420,000 ",
"2502 Algonquin Rd Apt 7 Rolling Meadows, IL 60008","$517,500 ",
"3913 W 82nd St Chicago, IL 60652","$177,000 ",
"801 Central Ave Matteson, IL 60443","$2,300,000 ",
"Countryside, IL 60525","$300,000 ",
"4226 N Ashland Ave Apt 4A Chicago, IL 60613","$165,000 ",
"1079 E Meadow Lake Dr Palatine, IL 60074","$695,000 ",
"409 N Patton Ave Arlington Heights, IL 60005","$135,000 ",
"252 Olmsted Rd Riverside, IL 60546","$21,500,000 ",
"14065 Marilyn Ter Orland Park, IL 60467","$451,000 ",
"115 S Chestnut Dr Streamwood, IL 60107","$24,000 ",
"419 E George St Arlington Heights, IL 60005","$600,000 ",
"20073 N Hazelcrest Rd Palatine, IL 60074","$110,000 ",
"8206 Knox Ave Skokie, IL 60076","$2,236,500 ",
"3626 W Benck Dr Alsip, IL 60803","$189,000 ",
"7552 S Langley Ave Chicago, IL 60619","$470,000 ",
"1429 W Talcott Rd Park Ridge, IL 60068","$300,000 ",
"1221 N Dearborn St Apt 1007S Chicago, IL 60610","$142,500 ",
"2000 N Chestnut Ave Arlington Heights, IL 60004","$183,000 ",
"1842 S St Louis Ave Chicago, IL 60623","$230,000 ",
"6426 S Kenwood Ave Apt 3S Chicago, IL 60637","$352,000 ",
"9234 Kildare Ave Skokie, IL 60076","$232,500 ",
"7631 S Ada St Chicago, IL 60620","$322,000 ",
"1334 N Ridgeway Ave # 1 Chicago, IL 60651","$210,000 ",
"15142 Springfield Ave Midlothian, IL 60445","$173,000 ",
"Chicago, IL 60636","$66,000 ",
"6111 W Dakin St Chicago, IL 60634","$210,000 ",
"1704 Queensbury Cir # 5864 Hoffman Estates, IL 60169","$234,000 ",
"7033 N Kedzie Ave Apt 1015 Chicago, IL 60645","$224,000 ",
"14813 Pine Tree Rd Orland Park, IL 60462","$300,000 ",
"15357 Aubrieta Ln Orland Park, IL 60462","$3,050,000 ",
"3138 Scott St Franklin Park, IL 60131","$389,000 ",
"6807 Maple Ct Bridgeview, IL 60455","$139,500 ",
"4441 W Jean St Alsip, IL 60803","$257,000 ",
"1804 Highland Ave Northbrook, IL 60062","$369,000 ",
"4438 N Francisco Ave Chicago, IL 60625","$133,500 ",
"744 W Willow St Chicago, IL 60614","$700,000 ",
"7432 Washington St Apt 602 Forest Park, IL 60130","$397,000 ",
"507 Park Plaine Ave Park Ridge, IL 60068","$232,000 ",
"117 Woodcrest Cir Streamwood, IL 60107","$216,000 ",
"520 S State St Apt 1409 Chicago, IL 60605","$378,000 ",
"8316 Kolmar Ave Skokie, IL 60076","$260,000 ",
"918 Yale St Wilmette, IL 60091","$240,000 ",
"1649 187th St Homewood, IL 60430","$260,000 ",
"3 E Slade St Palatine, IL 60067","$21,500,000 ",
"629 N Williams Dr Palatine, IL 60074","$550,000 ",
"4448 W Byron St Chicago, IL 60641","$121,000 ",
"4833 N Ashland Ave Chicago, IL 60640","$185,000 ",
"9720 W 58th St Countryside, IL 60525","$302,000 ",
"8956 S Bell Ave Chicago, IL 60643","$273,000 ",
"11337 S Fairfield Ave Chicago, IL 60655","$125,000 ",
"7422 W Addison St Chicago, IL 60634","$125,000 ",
"350 Riverside Dr Dolton, IL 60419","$262,500 ",
"3701 W Pippin St Chicago, IL 60652","$157,000 ",
"2017 W Bradley Pl Chicago, IL 60618","$400,000 ",
"4325 N Ridgeway Ave Chicago, IL 60618","$400,000 ",
"611 S Wells St Chicago, IL 60607","$250,000 ",
"950 W Berwyn Ave Unit 3 Chicago, IL 60640","$110,000 ",
"600 N Lake Shore Dr Apt 4610 Chicago, IL 60611","$257,000 ",
"Elmwood Park, IL 60707","$220,500 ",
"4343 N Clarendon Ave Apt 1913 Chicago, IL 60613","$260,000 ",
"811 S Waverly Pl Mount Prospect, IL 60056","$485,000 ",
"3001 S Michigan Ave Unit 2205 Chicago, IL 60616","$272,000 ",
"17750 Navajo Trce Tinley Park, IL 60477","$162,000 ",
"9118 S Harper Ave Chicago, IL 60619","$221,000 ",
"249 W 108th St Chicago, IL 60628","$260,000 ",
"3055 N Gresham Ave Chicago, IL 60618","$175,000 ",
"1108 N Elmhurst Rd Mount Prospect, IL 60056","$333,000 ",
"13430 S Buffalo Ave Chicago, IL 60633","$448,000 ",
"30 6th Ave Apt Gf La Grange, IL 60525","$892,500 ",
"906 Highland Ave Oak Park, IL 60304","$620,000 ",
"2748 Lighthouse Ct Lynwood, IL 60411","$356,000 ",
"3133 Enterprise Park Ave South Chicago Heights, IL 60411","$358,000 ",
"509 Blair St Park Forest, IL 60466","$358,000 ",
"927 S 3rd Ave Des Plaines, IL 60016","$260,000 ",
"8920 Osceola Ave Morton Grove, IL 60053","$390,000 ",
"1530 Harrison Ave La Grange Park, IL 60526","$157,000 ",
"4023 N Odell Ave Norridge, IL 60706","$145,000 ",
"812 N Franklin Ave Palatine, IL 60067","$327,000 ",
"1209 Forest Rd La Grange Park, IL 60526","$559,000 ",
"2541 Thatcher Ave Apt 2F River Grove, IL 60171","$1,285,000 ",
"2601 W 81st St Chicago, IL 60652","$86,000 ",
"6625 W 115th Pl Worth, IL 60482","$305,000 ",
"837 Community Dr La Grange Park, IL 60526","$95,000 ",
"4729 S Woodlawn Ave Chicago, IL 60615","$181,000 ",
"1441 Gordon Ave Calumet City, IL 60409","$589,000 ",
"1324 Reid St Western Springs, IL 60558","$160,000 ",
"233 Country Club Dr Northlake, IL 60164","$386,500 ",
"2119 N Kilbourn Ave Chicago, IL 60639","$183,500 ",
"454 Jackson Ave Glencoe, IL 60022","$303,000 ",
"8900 S Genoa Ave Chicago, IL 60620","$380,000 ",
"709 S Kenneth Ave Chicago, IL 60624","$321,000 ",
"1825 Butterfield Ln Flossmoor, IL 60422","$339,000 ",
"372 Greystone Ct Apt C1 Schaumburg, IL 60193","$540,000 ",
"506 Onyx Ct Schaumburg, IL 60194","$240,000 ",
"4239 N Keystone Ave Apt 2N Chicago, IL 60641","$136,500 ",
"1691 Buckingham Dr Des Plaines, IL 60018","$123,500 ",
"6412 W 83rd Pl Burbank, IL 60459","$860,000 ",
"15060 S 80th Ave Orland Park, IL 60462","$235,000 ",
"1437 Yellowstone Dr Streamwood, IL 60107","$280,000 ",
"10205 W 143rd St Orland Park, IL 60462","$270,000 ",
"1101 Oakton St Park Ridge, IL 60068","$148,000 ",
"4839 N Winthrop Ave Unit 1N Chicago, IL 60640","$282,500 ",
"1212 E Plate Dr Palatine, IL 60074","$365,000 ",
"3110 Pheasant Creek Dr Apt 116 Northbrook, IL 60062","$250,000 ",
"6284 N Leona Ave Chicago, IL 60646","$57,000 ",
"3021 E 80th Pl Chicago, IL 60617","$394,000 ",
"628 E 144th Pl Dolton, IL 60419","$394,000 ",
"1934 W Touhy Ave Chicago, IL 60626","$580,000 ",
"2831 W Chase Ave Chicago, IL 60645","$190,000 ",
"1577 Dodge Ave Evanston, IL 60201","$795,000 ",
"5733 Reba St Morton Grove, IL 60053","$365,000 ",
"1806 W Winnemac Ave # A Chicago, IL 60640","$610,000 ",
"3102 Scott Cres Flossmoor, IL 60422","$439,000 ",
"3415 Vollmer Rd Unit 301 Flossmoor, IL 60422","$220,000 ",
"2416 Saranac Ln Glenview, IL 60026","$246,000 ",
"1721 Brummel St Evanston, IL 60202","$245,000 ",
"8524 Keeler Ave Skokie, IL 60076","$245,000 ",
"5628 Emerson St Morton Grove, IL 60053","$380,000 ",
"225 W 25th Pl # 1 Chicago, IL 60616","$257,000 ",
"12441 S Normal Ave # 1 Chicago, IL 60628","$530,000 ",
"5004 S Laramie Ave Chicago, IL 60638","$352,500 ",
"1018 N Humphrey Ave Oak Park, IL 60302","$270,000 ",
"3839 Dobson St Skokie, IL 60076","$506,000 ",
"2022 Dewes St Glenview, IL 60025","$115,000 ",
"218 N Kaspar Ave Arlington Heights, IL 60005","$180,000 ",
"319 Hillside Ct Schaumburg, IL 60193","$105,000 ",
"1000 Bayshore Dr Schaumburg, IL 60194","$327,000 ",
"14421 Murray Ave Dolton, IL 60419","$872,000 ",
"9521 S Utica Ave Evergreen Park, IL 60805","$131,500 ",
"7749 S Aberdeen St Chicago, IL 60620","$263,000 ",
"41 166th Pl Calumet City, IL 60409","$572,000 ",
"7529 Lake St Morton Grove, IL 60053","$122,000 ",
"151 Asbury Ave Evanston, IL 60202","$191,500 ",
"410 Grand Blvd Park Ridge, IL 60068","$845,000 ",
"11314 S Cicero Ave Alsip, IL 60803","$246,000 ",
"11948 S Komensky Ave Alsip, IL 60803","$64,000 ",
"12943 S Escanaba Ave Chicago, IL 60633","$15,000 ",
"4010 S Ellis Ave # 1 Chicago, IL 60653","$15,000 ",
"308 Eaton St Northfield, IL 60093","$372,000 ",
"642 N Victoria Dr Palatine, IL 60074","$153,000 ",
"2014 N Lawler Ave Chicago, IL 60639","$82,000 ",
"13175 Fox Ln Lemont, IL 60439","$278,000 ",
"1991 Dunmore Pl Hoffman Estates, IL 60169","$178,000 ",
"2432 W Madison St # 1 Chicago, IL 60612","$255,000 ",
"1411 Park Ave River Forest, IL 60305","$595,000 ",
"1139 S Oak Park Ave Apt B Oak Park, IL 60304","$530,000 ",
"2140 W Belmont Ave # 2 Chicago, IL 60618","$367,000 ",
"510 W Erie St Apt 1906 Chicago, IL 60654","$342,500 ",
"3511 Scott St Franklin Park, IL 60131","$131,500 ",
"10411 Diversey Ave # 2 Melrose Park, IL 60164","$46,000 ",
"5023 S Wood St Chicago, IL 60609","$188,500 ",
"2317 W 18th St Chicago, IL 60608","$394,000 ",
"2304 Algonquin Rd Apt 7 Rolling Meadows, IL 60008","$190,000 ",
"901 E Davis St Arlington Heights, IL 60005","$832,500 ",
"15537 S 82nd Ave Orland Park, IL 60462","$276,000 ",
"4902 W Carmen Ave Chicago, IL 60630","$360,000 ",
"2919 N Harlem Ave Apt 315 Chicago, IL 60707","$327,000 ",
"8160 N Washington St Niles, IL 60714","$132,500 ",
"4627 S California Ave Chicago, IL 60632","$516,000 ",
"Evanston, IL 60201","$53,500 ",
"1300 E Thayer St Mount Prospect, IL 60056","$389,000 ",
"8218 S Sawyer Ave Chicago, IL 60652","$263,000 ",
"1533 N Fernandez Pl Arlington Heights, IL 60004","$64,000 ",
"9652 S Albany Ave Evergreen Park, IL 60805","$80,000 ",
"16205 Winchester Ave Markham, IL 60428","$311,000 ",
"14299 Wolf Rd Orland Park, IL 60467","$237,500 ",
"7521 N Oketo Ave Chicago, IL 60631","$405,000 ",
"2946 N Narragansett Ave Chicago, IL 60634","$118,000 ",
"4250 Huntington Blvd Hoffman Estates, IL 60192","$310,000 ",
"4318 S Sacramento Ave Chicago, IL 60632","$1,560,000 ",
"12548 S Massasoit Ave Palos Heights, IL 60463","$130,000 ",
"333 N Euclid Ave Oak Park, IL 60302","$278,000 ",
"1464 S Michigan Ave Apt 2102 Chicago, IL 60605","$250,000 ",
"2669 N Greenwood Ave Arlington Heights, IL 60004","$470,000 ",
"16015 Paulina St Harvey, IL 60426","$140,000 ",
